AFGHANISTAN,Inbound tourism,Arrivals - Thousands,,,,,,,,,,,,,,,,,,,,,
LIBYA,Outbound tourism,Departures - Thousands,,,484,,,,,,,,,,,,,,,,,,
LIBYA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,493,85,286,423,574,495,572,654,689,789,920,915,1010,1339,1683,2184,,2654,2598
LIBYA,Outbound tourism,Travel - US$ Mn,,IMF,650,67,269,281,402,397,445,586,557,603,680,668,889,1277,1587,2047,2269,2557,2425
LIBYA,Outbound tourism,Passenger transport - US$ Mn,,IMF,22,18,17,142,172,98,127,68,132,186,240,247,121,62,96,137,,97,173
LIECHTENSTEN,Inbound tourism,Arrivals - Thousands,1/,TCE,,,,,,,,,,,,,73,73,67,64,67,62,60
LIECHTENSTEN,Inbound tourism,Arrivals - Thousands,,THS,59,56,57,59,60,62,56,49,49,49,50,55,58,58,52,50,53,54,52
LIECHTENSTEN,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LIECHTENSTEN,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
LITHUANIA,Inbound tourism,Arrivals - Thousands,,TF,650,832,1012,1416,1422,1083,1271,1428,1491,1800,2000,2180,1486,1611,1341,1507,1775,1900,2012
LITHUANIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,102,345,399,504,591,430,425,556,700,834,975,1077,1192,1316,1063,1034,1417,1430,1595
LITHUANIA,Inbound tourism,Travel - US$ Mn,,IMF,77,316,360,460,550,391,383,505,638,776,921,1038,1153,1249,972,958,1353,1317,1467
LITHUANIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,25,29,39,44,41,39,42,51,62,58,54,39,39,67,91,76,64,113,128
LITHUANIA,Outbound tourism,Departures - Thousands,,,1925,2864,2981,3241,3487,3632,3390,3584,3502,,1633,1789,1661,1757,1288,1411,1526,1708,1764
LITHUANIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,107,270,289,304,350,261,227,334,476,643,757,931,1168,1567,1170,936,874,1058,1149
LITHUANIA,Outbound tourism,Travel - US$ Mn,,IMF,106,266,277,292,341,253,219,326,471,636,744,909,1144,1531,1119,850,798,926,967
LITHUANIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,1,4,12,12,9,8,8,8,5,7,13,22,24,36,51,86,76,132,182
LUXEMBOURG,Inbound tourism,Arrivals - Thousands,,TCE,768,724,778,789,863,852,836,885,867,878,913,908,914,877,847,805,870,950,945
LUXEMBOURG,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,2547,3149,3880,,,,,,,,,
LUXEMBOURG,Inbound tourism,Travel - US$ Mn,,IMF,1695,1640,1639,1634,1697,1686,1780,2406,2994,3650,3612,3636,4032,4486,4148,4115,4825,4615,4822
LUXEMBOURG,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,141,155,230,,,,,,,,,
LUXEMBOURG,Outbound tourism,Departures - Thousands,,,,,,,,263,261,,,,,,,,,,,,
LUXEMBOURG,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,,,,1963,2445,2950,,,,,,,,,
LUXEMBOURG,Outbound tourism,Travel - US$ Mn,,IMF,1193,1189,1115,1335,1316,1309,1464,1942,2423,2911,2977,3138,3476,3801,3612,3549,3822,3583,3817
LUXEMBOURG,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,21,22,39,,,,,,,,,
"MACAO, CHINA",Inbound tourism,Arrivals - Thousands,1/,TF,4202,4690,3836,4517,5050,5197,5842,6565,6309,8324,9014,10683,12945,10610,10402,11926,12925,13577,14268
"MACAO, CHINA",Inbound tourism,Tourism expenditure in the country - US$ Mn,2/,IMF,3233,3085,2876,2648,2598,3205,3745,4428,5225,7431,8190,10055,13733,17297,18445,28214,38984,44368,52326
"MACAO, CHINA",Inbound tourism,Travel - US$ Mn,,IMF,,,,,,,,4205,5061,7206,7933,9749,13405,16948,18142,27802,38461,43860,51796
"MACAO, CHINA",Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,223,164,225,257,306,328,349,303,412,523,508,530
"MACAO, CHINA",Outbound tourism,Departures - Thousands,3/,,,,,,,,,,,,629,645,599,606,671,753,908,1291,1446
"MACAO, CHINA",Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,,,,512,471,529,615,648,777,902,983,1237,1474,1675,1819
"MACAO, CHINA",Outbound tourism,Travel - US$ Mn,,IMF,,,,,,,,492,455,512,552,575,695,828,915,1154,1374,1603,1738
"MACAO, CHINA",Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,20,16,17,63,73,82,74,68,83,100,72,81
MADAGASCAR,Inbound tourism,Arrivals - Thousands,1/,TF,75,83,101,121,138,160,170,62,139,229,277,312,344,375,163,196,225,256,196
MADAGASCAR,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,106,102,110,136,137,152,149,109,119,239,290,386,506,620,518,633,,,
MADAGASCAR,Inbound tourism,Travel - US$ Mn,,IMF,58,65,74,92,100,121,115,64,76,157,183,237,262,351,308,321,,,
MADAGASCAR,Inbound tourism,Passenger transport - US$ Mn,,IMF,48,37,36,44,37,31,34,45,43,82,107,149,244,269,210,312,,,
MADAGASCAR,Outbound tourism,Departures - Thousands,,,39,,,,,,,,,,,,,,,,,,
MADAGASCAR,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,79,89,101,140,133,139,179,192,67,108,80,,,,,,,,
MADAGASCAR,Outbound tourism,Travel - US$ Mn,,IMF,59,72,80,119,111,115,130,160,64,93,74,86,94,143,123,110,,,
MADAGASCAR,Outbound tourism,Passenger transport - US$ Mn,,IMF,20,17,21,21,22,24,49,32,3,15,6,,,,,,,,
MALAWI,Inbound tourism,Arrivals - Thousands,1/,TF,192,194,207,220,254,228,266,383,424,427,438,638,735,742,755,746,767,770,
MALAWI,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,22,31,32,25,42,29,40,45,66,74,48,45,43,43,46,47,39,38,
MALAWI,Inbound tourism,Travel - US$ Mn,,IMF,18,26,28,24,38,25,25,33,54,62,29,26,29,31,33,33,34,34,
MALAWI,Inbound tourism,Passenger transport - US$ Mn,,IMF,4,5,4,1,4,4,15,12,12,12,19,19,14,12,13,14,5,4,
MALAWI,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MALAWI,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,53,64,81,49,52,53,52,86,70,70,84,85,79,86,91,93,97,101,
MALAWI,Outbound tourism,Travel - US$ Mn,,IMF,39,50,70,39,47,50,40,78,57,60,54,55,57,61,63,64,66,70,
MALAWI,Outbound tourism,Passenger transport - US$ Mn,,IMF,14,14,11,10,5,3,12,8,13,10,30,30,22,25,28,29,31,31,
MALAYSIA,Inbound tourism,Arrivals - Thousands,1/,TF,7469,7138,6211,5551,7931,10222,12775,13292,10577,15703,16431,17547,20973,22052,23646,24577,24714,25033,25715
MALAYSIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,5044,5732,4925,3237,4403,5873,7627,8084,6799,9183,10389,12280,17948,18553,17231,,,,
MALAYSIA,Inbound tourism,Travel - US$ Mn,,IMF,3969,4477,3741,2381,3588,5011,6863,7118,5901,8203,8846,10427,14050,15293,15798,18152,19649,20251,21026
MALAYSIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,1075,1255,1184,856,815,862,764,966,898,980,1543,1853,3898,3260,1433,,,,
MALAYSIA,Outbound tourism,Departures - Thousands,2/,,20642,23333,26165,25631,26067,30532,36248,29866,32201,30761,,,,,,,,,
MALAYSIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,2722,3032,3158,2160,2382,2543,3391,3330,3401,3822,4339,5085,6600,7724,7196,,,,
MALAYSIA,Outbound tourism,Travel - US$ Mn,,IMF,2314,2569,2590,1785,1973,2075,2614,2618,2846,3178,3711,4257,5601,6709,6508,8324,10180,11545,11950
MALAYSIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,408,463,568,375,409,468,777,712,555,644,628,828,999,1015,688,,,,
MALDIVES,Inbound tourism,Arrivals - Thousands,1/,TF,315,339,366,396,430,467,461,485,564,617,395,602,676,683,656,792,931,958,1125
MALDIVES,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,1946,1955,2338
MALDIVES,Inbound tourism,Travel - US$ Mn,2/,IMF,211,266,286,303,314,321,327,337,402,471,826,1235,1515,1559,1473,1713,1942,1951,2333
MALDIVES,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,4,4,5
MALDIVES,Outbound tourism,Departures - Thousands,,,32,32,33,37,42,42,41,43,44,61,77,74,102,123,,,,,
MALDIVES,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,41,48,51,55,58,60,59,60,60,75,94,106,152,211,212,252,233,207,246
MALDIVES,Outbound tourism,Travel - US$ Mn,,IMF,31,38,40,42,45,46,45,46,46,56,70,78,122,167,174,205,186,164,198
MALDIVES,Outbound tourism,Passenger transport - US$ Mn,,IMF,10,10,11,13,13,14,14,14,14,19,24,28,30,44,38,47,47,43,48
MALI,Inbound tourism,Arrivals - Thousands,,TF,,,,,,,,,,,,,,190,160,169,160,134,142
MALI,Inbound tourism,Arrivals - Thousands,,THS,42,98,75,83,82,86,89,96,110,113,143,153,164,,,,,32,57
MALI,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,26,27,25,28,36,47,91,105,136,142,149,175,227,286,196,208,218,,
MALI,Inbound tourism,Travel - US$ Mn,,IMF,25,24,23,25,30,40,88,104,128,140,148,175,221,275,192,205,210,,
MALI,Inbound tourism,Passenger transport - US$ Mn,,IMF,1,3,2,3,6,7,3,1,8,2,1,"0,4",6,11,4,3,8,,
MALI,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MALI,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,74,69,65,67,65,66,65,62,94,125,133,196,201,228,191,167,171,,
MALI,Outbound tourism,Travel - US$ Mn,,IMF,49,40,38,38,40,40,36,36,48,66,77,120,137,147,102,111,119,,
MALI,Outbound tourism,Passenger transport - US$ Mn,,IMF,25,29,27,29,25,26,29,26,46,59,56,76,64,81,89,56,52,,
MALTA,Inbound tourism,Arrivals - Thousands,1/,TF,1116,1054,1111,1182,1214,1216,1180,1134,1127,1156,1171,1124,1244,1291,1182,1339,1415,1443,1582
MALTA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,813,780,789,818,841,731,704,757,869,949,924,966,1185,1336,1117,1238,1469,1496,1616
MALTA,Inbound tourism,Travel - US$ Mn,,IMF,656,632,635,653,667,587,561,614,722,767,755,767,965,1082,899,1066,1276,1260,1402
MALTA,Inbound tourism,Passenger transport - US$ Mn,,IMF,157,148,154,165,174,144,143,143,147,182,169,199,220,254,218,172,193,236,214
MALTA,Outbound tourism,Departures - Thousands,,,163,168,172,167,179,200,179,157,174,203,225,257,280,261,264,294,309,331,363
MALTA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,237,244,216,221,231,224,204,180,238,291,311,362,284,361,362,361,399,407,466
MALTA,Outbound tourism,Travel - US$ Mn,,IMF,214,219,190,193,201,200,180,154,215,255,268,320,237,307,291,309,333,339,384
MALTA,Outbound tourism,Passenger transport - US$ Mn,,IMF,23,25,26,28,30,24,24,26,23,36,43,42,47,54,71,52,66,68,82
MARSHALL ISLANDS,Inbound tourism,Arrivals - Thousands,1/,TF,6,6,6,6,5,5,5,6,7,9,9,6,7,"6,0","5,4","4,6","4,6","4,6",
MARSHALL ISLANDS,Inbound tourism,Tourism expenditure in the country - US$ Mn,2/,IMF,3,3,3,3,"2,9","3,0","3,1","3,4","4,0","5,0","3,7","3,6","3,3","2,7","3,1","4,0","4,3","3,8",
MARSHALL ISLANDS,Inbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,"3,2","3,1","2,9","2,6","2,9","3,7","4,0","3,7",
MARSHALL ISLANDS,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,"0,5","0,5","0,5","0,1","0,2","0,3","0,3","0,2",
MARSHALL ISLANDS,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MARSHALL ISLANDS,Outbound tourism,Tourism expenditure in other countries - US$ Mn,2/,IMF,,,,,"0,1","0,2","0,3","0,3","0,3","0,4","25,5","23,1","24,3","24,5","24,6","22,0","23,3","25,3",
MARSHALL ISLANDS,Outbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,"14,4","10,9","11,4","11,6","12,4","11,1","12,2","12,7",
MARSHALL ISLANDS,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,"11,1","12,2","12,9","12,9","12,2","10,9","11,1","12,6",
MARTINIQUE,Inbound tourism,Arrivals - Thousands,,TF,457,477,513,549,564,526,460,447,453,471,484,503,501,481,442,478,497,488,490
MARTINIQUE,Inbound tourism,Tourism expenditure in the country - US$ Mn,1/,country,384,382,400,415,404,302,245,237,247,291,280,384,409,463,420,472,516,462,484
MARTINIQUE,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MARTINIQUE,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Inbound tourism,Arrivals - Thousands,,TF,,,,,24,30,,,,,,,,,,,,,
MAURITANIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,50,50
MAURITANIA,Inbound tourism,Travel - US$ Mn,1/,IMF,11,19,21,20,28,,,,,,,,,,,,,48,41
MAURITANIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,,,,,,2,9
MAURITANIA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MAURITANIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,30,41,53,47,,,,,,,,,,,,,,101,105
MAURITANIA,Outbound tourism,Travel - US$ Mn,1/,IMF,23,36,48,42,55,,,,,,,,,,,,,59,58
MAURITANIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,7,5,5,5,,,,,,,,,,,,,,42,47
MAURITIUS,Inbound tourism,Arrivals - Thousands,,TF,422,487,536,558,578,656,660,682,702,719,761,788,907,930,871,935,965,965,993
MAURITIUS,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,616,705,666,672,718,732,820,829,960,1156,1189,1302,1663,1823,1390,1585,1808,1778,1595
MAURITIUS,Inbound tourism,Travel - US$ Mn,,IMF,430,504,478,496,543,542,623,612,697,856,871,1005,1304,1454,1120,1285,1484,1480,1322
MAURITIUS,Inbound tourism,Passenger transport - US$ Mn,,IMF,186,201,188,176,175,190,197,217,263,300,318,297,359,369,270,300,324,298,273
MAURITIUS,Outbound tourism,Departures - Thousands,,,107,120,132,143,154,163,161,162,161,180,183,186,213,226,196,212,219,237,250
MAURITIUS,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,184,205,194,203,210,203,216,223,236,277,295,347,384,489,384,423,427,394,456
MAURITIUS,Outbound tourism,Travel - US$ Mn,,IMF,159,179,173,185,187,182,198,204,216,255,275,327,357,452,354,398,400,366,436
MAURITIUS,Outbound tourism,Passenger transport - US$ Mn,,IMF,25,26,21,18,23,21,18,19,20,22,20,20,27,37,30,25,27,28,20
MEXICO,Inbound tourism,Arrivals - Thousands,1/,TF,20241,21395,19351,19392,19043,20641,19810,19667,18665,20618,21915,21353,21606,22931,22346,23290,23403,23403,24151
MEXICO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,6847,7531,8184,8307,8135,9133,9190,9547,10058,11610,12801,13329,14055,14726,12542,12628,12458,13320,14311
MEXICO,Inbound tourism,Travel - US$ Mn,,IMF,6179,6756,7376,7493,7223,8294,8401,8858,9362,10796,11803,12177,12919,13370,11513,11992,11869,12739,13949
MEXICO,Inbound tourism,Passenger transport - US$ Mn,,IMF,668,775,808,814,912,839,789,689,696,814,998,1152,1136,1356,1029,636,589,581,362
MEXICO,Outbound tourism,Departures - Thousands,,,8450,9001,8910,9637,10352,11079,12075,11948,11044,12494,13305,14002,15257,14527,14104,14334,14799,15581,15911
MEXICO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,3587,3963,4554,4834,5192,6365,6685,7087,7252,8034,8951,9387,9918,10246,8737,9001,9704,10735,11970
MEXICO,Outbound tourism,Travel - US$ Mn,,IMF,3171,3387,3892,4209,4541,5499,5702,6060,6253,6959,7600,8108,8462,8568,7207,7255,7832,8449,9122
MEXICO,Outbound tourism,Passenger transport - US$ Mn,,IMF,416,576,662,625,651,866,983,1027,999,1075,1351,1279,1456,1678,1530,1746,1872,2286,2848
"MICRONESIA, FEDERATED STATES OF",Inbound tourism,Arrivals - Thousands,1/,TF,,18,17,13,16,21,15,19,18,19,19,19,21,26,48,45,35,38,42
"MICRONESIA, FEDERATED STATES OF",Inbound tourism,Tourism expenditure in the country - US$ Mn,2/,,,,16,13,14,17,15,17,17,19,21,23,25,27,,,,,
"MICRONESIA, FEDERATED STATES OF",Inbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,,,22,24,22,22,24
"MICRONESIA, FEDERATED STATES OF",Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
"MICRONESIA, FEDERATED STATES OF",Outbound tourism,Tourism expenditure in other countries - US$ Mn,2/,IMF,,,5,5,5,5,5,5,6,7,7,7,7,7,26,28,27,30,29
"MICRONESIA, FEDERATED STATES OF",Outbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,,,10,12,12,13,12
"MICRONESIA, FEDERATED STATES OF",Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,,,16,16,15,17,17
MONACO,Inbound tourism,Arrivals - Thousands,,THS,233,226,259,278,278,300,270,263,235,250,286,313,328,324,265,279,295,292,328
MONACO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONACO,Inbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONACO,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONACO,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MONACO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONACO,Outbound tourism,Travel - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONACO,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Inbound tourism,Arrivals - Thousands,1/,TF,108,71,55,165,138,137,166,229,201,301,338,386,452,446,433,456,460,476,418
MONGOLIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,33,20,25,47,43,43,49,143,154,205,203,261,354,272,253,288,258,480,228
MONGOLIA,Inbound tourism,Travel - US$ Mn,,IMF,21,10,13,35,36,36,39,130,143,185,177,225,312,247,235,244,218,442,189
MONGOLIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,12,10,12,12,7,7,10,13,11,20,26,36,42,25,18,44,40,38,39
MONGOLIA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MONGOLIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,22,37,19,50,45,54,59,125,144,207,173,212,227,249,242,319,404,420,458
MONGOLIA,Outbound tourism,Travel - US$ Mn,,IMF,20,19,14,45,41,51,55,119,138,193,157,188,205,217,210,265,344,357,399
MONGOLIA,Outbound tourism,Passenger transport - US$ Mn,,IMF,2,18,5,5,4,3,4,6,6,14,16,24,22,32,32,54,60,63,59
MONTENEGRO,Inbound tourism,Arrivals - Thousands,,TCE,,,,,,,,136,142,188,272,378,984,1031,1044,1088,1201,1264,1324
MONTENEGRO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,,,,,,660,859,792,765,926,860,929
MONTENEGRO,Inbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,630,813,745,713,875,809,880
MONTENEGRO,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,30,46,47,52,51,51,49
MONTENEGRO,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MONTENEGRO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,,,,,,,,,58,80,76,72,70,67,81
MONTENEGRO,Outbound tourism,Travel - US$ Mn,,IMF,,,,,,,,,,,,,37,43,49,46,39,39,48
MONTENEGRO,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,,,,,,21,37,27,26,31,28,33
MONTSERRAT,Inbound tourism,Arrivals - Thousands,,TF,"17,7","8,7","5,1","7,5","9,8","10,3","9,8","9,8","8,4","10,1","9,7","8,0","7,7","7,4","6,3","6,0","5,4","7,3","7,2"
MONTSERRAT,Inbound tourism,Tourism expenditure in the country - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Inbound tourism,Travel - US$ Mn,,IMF,17,8,5,6,8,9,8,9,7,9,"9,0","7,7","7,4","7,0","6,1","5,9","5,2","7,0","7,6"
MONTSERRAT,Inbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MONTSERRAT,Outbound tourism,Travel - US$ Mn,,IMF,4,4,1,1,1,2,2,2,2,2,"2,6","2,8","2,9","3,2","3,0","2,9","3,2","3,0","3,1"
MONTSERRAT,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
MOROCCO,Inbound tourism,Arrivals - Thousands,1/,TF,2602,2693,3072,3095,3817,4278,4380,4453,4761,5477,5843,6558,7408,7879,8341,9288,9342,9375,10046
MOROCCO,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,1469,1857,1649,1934,2177,2280,2966,3157,3802,4540,5426,6900,8307,8885,7980,8176,9101,8491,8201
MOROCCO,Inbound tourism,Travel - US$ Mn,,IMF,1296,1675,1446,1744,1949,2039,2583,2646,3221,3922,4610,5984,7181,7221,6626,6702,7321,6697,6851
MOROCCO,Inbound tourism,Passenger transport - US$ Mn,,IMF,173,182,203,190,228,241,383,511,581,618,816,916,1126,1664,1354,1474,1780,1794,1350
MOROCCO,Outbound tourism,Departures - Thousands,,,1317,1212,1203,1275,1545,1508,1701,1533,1612,1603,2247,2135,2669,3421,2293,2175,2192,2316,2194
MOROCCO,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,356,353,363,496,578,506,589,669,845,912,999,1113,1418,1910,1713,1879,2260,2095,2002
MOROCCO,Outbound tourism,Travel - US$ Mn,,IMF,302,300,315,423,452,425,389,444,548,574,612,693,880,1090,1106,1203,1363,1253,1318
MOROCCO,Outbound tourism,Passenger transport - US$ Mn,,IMF,54,53,48,73,126,81,200,225,297,338,387,420,538,820,607,676,897,842,684
MOZAMBIQUE,Inbound tourism,Arrivals - Thousands,1/,TF,,,,,,,323,541,441,470,578,664,771,1193,1461,1718,1902,2113,1886
MOZAMBIQUE,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,,,65,106,96,138,145,182,213,217,224,266,289,273
MOZAMBIQUE,Inbound tourism,Travel - US$ Mn,,IMF,,49,61,61,61,74,64,63,98,95,130,140,163,190,196,197,226,250,241
MOZAMBIQUE,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,,,2,8,1,8,5,19,23,21,27,40,39,32
MOZAMBIQUE,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MOZAMBIQUE,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,,,140,122,132,115,141,140,187,196,209,235,247,260,256,248,310
MOZAMBIQUE,Outbound tourism,Travel - US$ Mn,,IMF,,68,82,97,136,108,114,113,140,134,176,179,180,202,212,216,219,186,236
MOZAMBIQUE,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,,,4,14,18,2,1,6,11,17,29,33,35,44,37,62,74
MYANMAR,Inbound tourism,Arrivals - Thousands,,TF,194,490,491,478,435,416,475,487,597,657,660,630,716,731,763,792,816,1059,2044
MYANMAR,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,169,215,183,196,222,195,132,136,70,97,83,59,97,80,75,91,334,550,934
MYANMAR,Inbound tourism,Travel - US$ Mn,,IMF,151,181,155,171,189,162,109,120,56,84,67,46,85,68,56,72,325,539,929
MYANMAR,Inbound tourism,Passenger transport - US$ Mn,,IMF,18,34,28,25,33,33,23,16,14,13,16,13,12,12,19,19,9,11,5
MYANMAR,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
MYANMAR,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,IMF,,,38,31,26,30,32,34,36,32,34,40,39,50,,,132,265,131
MYANMAR,Outbound tourism,Travel - US$ Mn,,IMF,18,28,33,27,21,25,27,29,32,29,31,37,36,49,52,53,123,257,115
MYANMAR,Outbound tourism,Passenger transport - US$ Mn,,IMF,,,5,4,5,5,5,5,4,3,3,3,3,"0,7",,,9,8,16
NAMIBIA,Inbound tourism,Arrivals - Thousands,,TF,272,461,502,614,635,656,670,757,695,716,778,833,929,931,980,984,1027,1079,1176
NAMIBIA,Inbound tourism,Tourism expenditure in the country - US$ Mn,,IMF,,,,,,193,264,251,383,426,363,473,542,484,511,560,645,598,524
NAMIBIA,Inbound tourism,Travel - US$ Mn,,IMF,278,293,333,288,287,160,236,218,333,405,349,381,434,382,405,439,518,485,411
NAMIBIA,Inbound tourism,Passenger transport - US$ Mn,,IMF,,,,,,33,28,33,50,21,14,92,108,102,106,121,127,113,113
NAMIBIA,Outbound tourism,Departures - Thousands,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,Outbound tourism,Tourism expenditure in other countries - US$ Mn,,,,,,,,,,,,,,,,,,,,,
NAMIBIA,Outbound tourism,Travel - US$ Mn,,IMF,90,89,99,88,89,86,71,65,101,123,108,118,132,114,120,146,207,154,128
NAMIBIA,Outbound tourism,Passenger transport - US$ Mn,,,,,,,,,,,,,,,,,,,,,
NEPAL,Inbound tourism,Arrivals - Thousands,1/,TF,363,394,422,464,492,464,361,275,338,385,375,384,527,500,510,603,736,803,798
